time (s),leafValue( VT("/A0") "Design_Point" 1 ) (V),leafValue( VT("/A1") "Design_Point" 1 ) (V),leafValue( VT("/B0") "Design_Point" 1 ) (V),leafValue( VT("/B1") "Design_Point" 1 ) (V),leafValue( VT("/O0") "Design_Point" 1 ) (V),leafValue( VT("/O1") "Design_Point" 1 ) (V),leafValue( VT("/O2") "Design_Point" 1 ) (V),leafValue( VT("/O3") "Design_Point" 1 ) (V),leafValue( VT("/V01") "Design_Point" 1 ) (V),leafValue( VT("/V2") "Design_Point" 1 ) (V),leafValue( VT("/V3") "Design_Point" 1 ) (V)
120.5E-9,1.200,1.200,0.000,0.000,703.6E-3,1.200,706.4E-3,333.1E-6,1.200,1.200,146.0E-6
120.5E-9,1.200,1.200,0.000,0.000,688.3E-3,1.200,691.0E-3,331.9E-6,1.200,1.200,145.2E-6
120.5E-9,1.200,1.200,0.000,0.000,675.3E-3,1.200,678.0E-3,330.5E-6,1.200,1.200,144.5E-6
120.5E-9,1.200,1.200,0.000,0.000,663.2E-3,1.200,665.9E-3,329.0E-6,1.200,1.200,143.7E-6
120.5E-9,1.200,1.200,0.000,0.000,650.4E-3,1.200,653.1E-3,327.1E-6,1.200,1.200,142.8E-6
120.5E-9,1.200,1.200,0.000,0.000,637.2E-3,1.200,639.9E-3,324.8E-6,1.200,1.200,141.8E-6
120.5E-9,1.200,1.200,0.000,0.000,624.2E-3,1.200,626.9E-3,322.5E-6,1.200,1.200,141.0E-6
120.5E-9,1.200,1.200,0.000,0.000,612.2E-3,1.200,614.9E-3,320.7E-6,1.200,1.200,140.5E-6
120.5E-9,1.200,1.200,0.000,0.000,603.1E-3,1.200,605.7E-3,319.4E-6,1.200,1.200,140.2E-6
120.5E-9,1.200,1.200,0.000,0.000,591.4E-3,1.200,594.0E-3,317.8E-6,1.200,1.200,140.0E-6
120.5E-9,1.200,1.200,0.000,0.000,580.2E-3,1.200,582.8E-3,316.3E-6,1.200,1.200,139.8E-6
120.5E-9,1.200,1.200,0.000,0.000,570.5E-3,1.200,573.1E-3,314.8E-6,1.200,1.200,139.7E-6
120.5E-9,1.200,1.200,0.000,0.000,561.4E-3,1.200,564.0E-3,313.2E-6,1.200,1.200,139.6E-6
120.5E-9,1.200,1.200,0.000,0.000,554.2E-3,1.200,556.8E-3,311.8E-6,1.200,1.200,139.4E-6
120.5E-9,1.200,1.200,0.000,0.000,546.5E-3,1.200,549.0E-3,310.4E-6,1.200,1.200,139.0E-6
120.5E-9,1.200,1.200,0.000,0.000,538.4E-3,1.200,541.0E-3,308.9E-6,1.200,1.200,138.6E-6
120.5E-9,1.200,1.200,0.000,0.000,530.8E-3,1.200,533.3E-3,307.5E-6,1.200,1.200,138.1E-6
120.5E-9,1.200,1.200,0.000,0.000,522.4E-3,1.200,525.0E-3,306.3E-6,1.200,1.200,137.8E-6
120.5E-9,1.200,1.200,0.000,0.000,515.0E-3,1.200,517.7E-3,305.5E-6,1.200,1.200,137.6E-6
120.5E-9,1.200,1.200,0.000,0.000,507.5E-3,1.200,510.4E-3,304.8E-6,1.200,1.200,137.4E-6
120.5E-9,1.200,1.200,0.000,0.000,499.0E-3,1.200,502.0E-3,303.8E-6,1.200,1.200,137.0E-6
120.5E-9,1.200,1.200,0.000,0.000,490.5E-3,1.200,493.4E-3,302.4E-6,1.200,1.200,136.5E-6
120.5E-9,1.200,1.200,0.000,0.000,483.1E-3,1.200,485.2E-3,300.6E-6,1.200,1.200,135.6E-6
120.5E-9,1.200,1.200,0.000,0.000,476.6E-3,1.200,475.6E-3,297.7E-6,1.200,1.200,134.2E-6
120.5E-9,1.200,1.200,0.000,0.000,473.7E-3,1.200,467.4E-3,294.6E-6,1.200,1.200,132.8E-6
120.6E-9,1.200,1.200,0.000,0.000,473.6E-3,1.200,459.3E-3,291.2E-6,1.200,1.200,131.3E-6
120.6E-9,1.200,1.200,0.000,0.000,476.5E-3,1.200,449.6E-3,286.8E-6,1.200,1.200,129.1E-6
120.6E-9,1.200,1.200,0.000,0.000,481.3E-3,1.200,440.8E-3,282.7E-6,1.200,1.200,126.9E-6
120.6E-9,1.200,1.200,0.000,0.000,492.2E-3,1.200,425.8E-3,275.9E-6,1.200,1.200,123.0E-6
120.6E-9,1.200,1.200,0.000,0.000,501.1E-3,1.200,415.3E-3,271.1E-6,1.200,1.200,120.1E-6
120.6E-9,1.200,1.200,0.000,0.000,511.7E-3,1.200,403.6E-3,266.0E-6,1.200,1.200,116.9E-6
120.6E-9,1.200,1.200,0.000,0.000,523.4E-3,1.200,391.3E-3,260.6E-6,1.200,1.200,113.6E-6
120.6E-9,1.200,1.200,0.000,0.000,539.5E-3,1.200,374.9E-3,253.6E-6,1.200,1.200,109.2E-6
120.6E-9,1.200,1.200,0.000,0.000,560.8E-3,1.200,354.1E-3,244.7E-6,1.200,1.200,103.7E-6
120.6E-9,1.200,1.200,0.000,0.000,592.0E-3,1.200,325.1E-3,232.4E-6,1.200,1.200,96.30E-6
120.6E-9,1.200,1.200,0.000,0.000,639.4E-3,1.200,283.9E-3,214.6E-6,1.200,1.200,86.03E-6
120.6E-9,1.200,1.200,0.000,0.000,705.6E-3,1.200,231.9E-3,191.1E-6,1.200,1.200,73.34E-6
120.7E-9,1.200,1.200,0.000,0.000,787.3E-3,1.200,175.9E-3,163.2E-6,1.200,1.200,59.56E-6
120.7E-9,1.200,1.200,0.000,0.000,874.7E-3,1.200,125.1E-3,133.7E-6,1.200,1.200,46.42E-6
120.8E-9,1.200,1.200,0.000,0.000,965.2E-3,1.200,80.81E-3,102.4E-6,1.200,1.200,33.85E-6
120.8E-9,1.200,1.200,0.000,0.000,1.055,1.200,44.20E-3,69.48E-6,1.200,1.200,21.82E-6
120.9E-9,1.200,1.200,0.000,0.000,1.120,1.200,21.81E-3,42.81E-6,1.200,1.200,12.89E-6
121.0E-9,1.200,1.200,0.000,0.000,1.160,1.200,9.900E-3,24.13E-6,1.200,1.200,7.047E-6
121.1E-9,1.200,1.200,0.000,0.000,1.181,1.200,4.218E-3,12.63E-6,1.200,1.200,3.627E-6
121.2E-9,1.200,1.200,0.000,0.000,1.191,1.200,1.733E-3,6.302E-6,1.200,1.200,1.816E-6
121.3E-9,1.200,1.200,0.000,0.000,1.196,1.200,607.3E-6,2.795E-6,1.200,1.200,836.1E-9
121.4E-9,1.200,1.200,0.000,0.000,1.198,1.200,155.3E-6,1.046E-6,1.200,1.200,356.7E-9
121.5E-9,1.200,1.200,0.000,0.000,1.199,1.200,19.08E-6,367.6E-9,1.200,1.200,167.1E-9
121.8E-9,1.200,1.200,0.000,0.000,1.200,1.200,-382.4E-9,203.2E-9,1.200,1.200,114.2E-9
122.1E-9,1.200,1.200,0.000,0.000,1.200,1.200,736.0E-9,190.0E-9,1.200,1.200,98.36E-9
122.7E-9,1.200,1.200,0.000,0.000,1.200,1.200,365.7E-9,170.0E-9,1.200,1.200,84.53E-9
123.4E-9,1.200,1.200,0.000,0.000,1.200,1.200,521.7E-9,164.1E-9,1.200,1.200,75.88E-9
124.3E-9,1.200,1.200,0.000,0.000,1.200,1.200,407.3E-9,152.4E-9,1.200,1.200,69.16E-9
125.7E-9,1.200,1.200,0.000,0.000,1.200,1.200,473.5E-9,151.5E-9,1.200,1.200,64.92E-9
127.5E-9,1.200,1.200,0.000,0.000,1.200,1.200,409.9E-9,143.3E-9,1.200,1.200,61.20E-9
128.8E-9,1.200,1.200,0.000,0.000,1.200,1.200,454.4E-9,145.9E-9,1.200,1.200,60.00E-9
130.2E-9,1.200,1.200,0.000,0.000,1.200,1.200,415.3E-9,140.3E-9,1.200,1.200,58.56E-9
130.2E-9,1.125,1.200,0.000,0.000,1.200,1.200,-1.652E-6,-1.403E-6,1.200,1.200,-968.8E-9
130.2E-9,1.006,1.200,0.000,0.000,1.200,1.200,-4.464E-6,-3.749E-6,1.200,1.200,-2.537E-6
130.2E-9,946.2E-3,1.200,0.000,0.000,1.200,1.200,-5.770E-6,-4.915E-6,1.200,1.200,-3.297E-6
130.3E-9,827.1E-3,1.200,0.000,0.000,1.200,1.200,-8.099E-6,-6.959E-6,1.200,1.200,-4.610E-6
130.3E-9,736.2E-3,1.200,0.000,0.000,1.200,1.200,-9.387E-6,-8.102E-6,1.200,1.200,-5.357E-6
130.3E-9,605.0E-3,1.200,0.000,0.000,1.200,1.200,-9.686E-6,-8.387E-6,1.200,1.200,-5.588E-6
130.3E-9,541.7E-3,1.200,0.000,0.000,1.200,1.200,-9.013E-6,-7.827E-6,1.200,1.200,-5.220E-6
130.3E-9,471.8E-3,1.200,0.000,0.000,1.200,1.200,-7.611E-6,-6.689E-6,1.200,1.200,-4.388E-6
130.3E-9,417.7E-3,1.200,0.000,0.000,1.200,1.200,-5.990E-6,-5.403E-6,1.200,1.200,-3.417E-6
130.3E-9,374.5E-3,1.200,0.000,0.000,1.200,1.200,-4.213E-6,-3.979E-6,1.200,1.200,-2.372E-6
130.3E-9,350.8E-3,1.200,0.000,0.000,1.200,1.200,-2.846E-6,-2.871E-6,1.200,1.200,-1.612E-6
130.3E-9,328.6E-3,1.200,0.000,0.000,1.200,1.200,-1.145E-6,-1.452E-6,1.200,1.200,-688.0E-9
130.3E-9,306.1E-3,1.200,0.000,0.000,1.200,1.200,1.034E-6,423.3E-9,1.200,1.200,490.0E-9
130.4E-9,284.7E-3,1.200,0.000,0.000,1.200,1.200,3.468E-6,2.581E-6,1.200,1.200,1.821E-6
130.4E-9,259.9E-3,1.200,0.000,0.000,1.200,1.200,6.647E-6,5.444E-6,1.200,1.200,3.564E-6
130.4E-9,241.5E-3,1.200,0.000,0.000,1.200,1.200,9.269E-6,7.801E-6,1.200,1.200,4.978E-6
130.4E-9,222.7E-3,1.200,0.000,0.000,1.200,1.200,12.25E-6,10.43E-6,1.200,1.200,6.553E-6
130.4E-9,206.7E-3,1.200,0.000,0.000,1.200,1.200,14.81E-6,12.72E-6,1.200,1.200,7.944E-6
130.4E-9,195.2E-3,1.200,0.000,0.000,1.200,1.200,16.74E-6,14.43E-6,1.200,1.200,8.985E-6
130.4E-9,183.9E-3,1.200,0.000,0.000,1.200,1.200,18.72E-6,16.13E-6,1.200,1.200,10.04E-6
130.4E-9,175.5E-3,1.200,0.000,0.000,1.200,1.200,20.22E-6,17.42E-6,1.200,1.200,10.86E-6
130.4E-9,167.2E-3,1.200,0.000,0.000,1.200,1.200,21.69E-6,18.67E-6,1.200,1.200,11.68E-6
130.4E-9,159.6E-3,1.200,0.000,0.000,1.200,1.200,22.98E-6,19.79E-6,1.200,1.200,12.42E-6
130.4E-9,149.2E-3,1.200,0.000,0.000,1.200,1.200,24.69E-6,21.26E-6,1.200,1.200,13.42E-6
130.4E-9,137.5E-3,1.200,0.000,0.000,1.200,1.200,26.55E-6,22.86E-6,1.200,1.200,14.50E-6
130.4E-9,126.7E-3,1.200,0.000,0.000,1.200,1.200,28.24E-6,24.32E-6,1.200,1.200,15.49E-6
130.4E-9,114.7E-3,1.200,0.000,0.000,1.200,1.200,30.16E-6,25.95E-6,1.200,1.200,16.57E-6
130.4E-9,99.87E-3,1.200,0.000,0.000,1.200,1.200,32.65E-6,28.08E-6,1.200,1.200,17.94E-6
130.4E-9,85.67E-3,1.200,0.000,0.000,1.200,1.200,35.16E-6,30.25E-6,1.200,1.200,19.30E-6
130.4E-9,67.87E-3,1.200,0.000,0.000,1.200,1.200,38.40E-6,33.15E-6,1.200,1.200,21.04E-6
130.4E-9,50.71E-3,1.200,0.000,0.000,1.200,1.200,41.43E-6,36.03E-6,1.200,1.200,22.69E-6
130.4E-9,35.67E-3,1.200,0.000,0.000,1.200,1.200,43.97E-6,38.58E-6,1.200,1.200,24.06E-6
130.4E-9,18.23E-3,1.200,0.000,0.000,1.200,1.200,46.78E-6,41.53E-6,1.200,1.200,25.53E-6
130.4E-9,9.115E-3,1.200,0.000,0.000,1.200,1.200,48.19E-6,43.04E-6,1.200,1.200,26.25E-6
130.4E-9,78.60E-15,1.200,0.000,0.000,1.200,1.200,49.52E-6,44.51E-6,1.200,1.200,26.92E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,50.85E-6,45.85E-6,1.200,1.200,27.54E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,51.29E-6,46.31E-6,1.200,1.200,27.74E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,52.09E-6,47.18E-6,1.200,1.200,28.13E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,53.45E-6,48.69E-6,1.200,1.200,28.78E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,55.16E-6,50.65E-6,1.200,1.200,29.56E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,57.76E-6,53.67E-6,1.200,1.200,30.65E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,59.54E-6,55.77E-6,1.200,1.200,31.31E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,61.44E-6,57.98E-6,1.200,1.200,31.95E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,63.48E-6,60.38E-6,1.200,1.200,32.63E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,65.40E-6,62.63E-6,1.200,1.200,33.28E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,67.70E-6,65.41E-6,1.200,1.200,34.09E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,69.99E-6,68.22E-6,1.200,1.200,34.91E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,72.42E-6,71.22E-6,1.200,1.200,35.78E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,74.75E-6,74.20E-6,1.200,1.200,36.62E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,76.34E-6,76.42E-6,1.200,1.200,37.24E-6
130.4E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.17E-6,78.00E-6,1.200,1.200,37.73E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.36E-6,78.95E-6,1.200,1.200,38.10E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.30E-6,79.59E-6,1.200,1.200,38.38E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.29E-6,80.43E-6,1.200,1.200,38.75E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,77.65E-6,81.39E-6,1.200,1.200,39.33E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,79.03E-6,82.76E-6,1.200,1.200,40.16E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,80.97E-6,84.24E-6,1.200,1.200,40.93E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,83.33E-6,85.87E-6,1.200,1.200,41.72E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,85.91E-6,87.58E-6,1.200,1.200,42.56E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,88.18E-6,89.19E-6,1.200,1.200,43.48E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,89.93E-6,90.67E-6,1.200,1.200,44.45E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.200,91.17E-6,91.97E-6,1.200,1.200,45.29E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.201,92.43E-6,93.44E-6,1.200,1.200,46.10E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.201,93.81E-6,95.05E-6,1.200,1.200,46.83E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.202,95.20E-6,96.46E-6,1.200,1.200,47.38E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.202,96.94E-6,97.96E-6,1.200,1.200,47.97E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,98.69E-6,99.31E-6,1.200,1.200,48.54E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,100.5E-6,100.6E-6,1.200,1.200,49.15E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,101.7E-6,101.5E-6,1.200,1.200,49.58E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,103.5E-6,102.7E-6,1.200,1.200,50.13E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,105.0E-6,103.6E-6,1.200,1.200,50.58E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,107.1E-6,104.9E-6,1.200,1.200,51.16E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,108.8E-6,105.9E-6,1.200,1.200,51.60E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,110.4E-6,106.8E-6,1.200,1.200,51.94E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,112.0E-6,107.6E-6,1.200,1.200,52.26E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,113.4E-6,108.3E-6,1.200,1.200,52.52E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.203,115.2E-6,109.1E-6,1.200,1.200,52.85E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.202,117.0E-6,109.9E-6,1.200,1.200,53.19E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.201,119.3E-6,110.9E-6,1.200,1.200,53.64E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.198,122.2E-6,112.2E-6,1.200,1.200,54.27E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.193,126.2E-6,114.0E-6,1.200,1.200,55.23E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.189,129.5E-6,115.4E-6,1.200,1.200,56.05E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.183,133.5E-6,117.2E-6,1.200,1.200,57.07E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.177,137.8E-6,119.1E-6,1.200,1.200,58.17E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.169,142.5E-6,121.0E-6,1.200,1.200,59.41E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.161,146.7E-6,122.6E-6,1.200,1.200,60.60E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.153,150.2E-6,123.7E-6,1.200,1.200,61.81E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.144,152.7E-6,124.5E-6,1.200,1.200,62.93E-6
130.5E-9,0.000,1.200,0.000,0.000,1.200,1.137,154.6E-6,125.0E-6,1.200,1.200,63.83E-6
130.5E-9,0.000,1.200,0.000,0.000,1.201,1.128,156.4E-6,125.5E-6,1.200,1.200,64.72E-6
130.5E-9,0.000,1.200,0.000,0.000,1.201,1.119,158.6E-6,126.1E-6,1.200,1.200,65.66E-6
130.5E-9,0.000,1.200,0.000,0.000,1.202,1.110,161.2E-6,126.9E-6,1.200,1.200,66.66E-6
130.5E-9,0.000,1.200,0.000,0.000,1.202,1.104,163.2E-6,127.6E-6,1.200,1.200,67.43E-6
130.5E-9,0.000,1.200,0.000,0.000,1.203,1.098,165.9E-6,128.7E-6,1.200,1.200,68.44E-6
130.5E-9,0.000,1.200,0.000,0.000,1.203,1.093,168.4E-6,129.8E-6,1.200,1.200,69.43E-6
130.5E-9,0.000,1.200,0.000,0.000,1.203,1.089,170.1E-6,130.6E-6,1.200,1.200,70.15E-6
130.5E-9,0.000,1.200,0.000,0.000,1.203,1.085,172.5E-6,131.7E-6,1.200,1.200,71.11E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.081,174.4E-6,132.6E-6,1.200,1.200,71.91E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.077,176.8E-6,133.7E-6,1.200,1.200,72.93E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.073,178.8E-6,134.6E-6,1.200,1.200,73.79E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.069,180.5E-6,135.4E-6,1.200,1.200,74.50E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.065,182.1E-6,136.1E-6,1.200,1.200,75.23E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.062,183.6E-6,136.7E-6,1.200,1.200,75.89E-6
130.6E-9,0.000,1.200,0.000,0.000,1.203,1.058,185.3E-6,137.5E-6,1.200,1.200,76.67E-6
130.6E-9,0.000,1.200,0.000,0.000,1.202,1.054,187.1E-6,138.3E-6,1.200,1.200,77.45E-6
130.6E-9,0.000,1.200,0.000,0.000,1.200,1.050,189.3E-6,139.3E-6,1.200,1.200,78.34E-6
130.6E-9,0.000,1.200,0.000,0.000,1.197,1.045,192.1E-6,140.6E-6,1.200,1.200,79.46E-6
130.6E-9,0.000,1.200,0.000,0.000,1.193,1.039,195.3E-6,142.0E-6,1.200,1.200,80.65E-6
130.6E-9,0.000,1.200,0.000,0.000,1.188,1.033,198.0E-6,143.2E-6,1.200,1.200,81.66E-6
130.6E-9,0.000,1.200,0.000,0.000,1.182,1.027,201.2E-6,144.6E-6,1.200,1.200,82.83E-6
130.6E-9,0.000,1.200,0.000,0.000,1.174,1.018,205.4E-6,146.4E-6,1.200,1.200,84.36E-6
130.6E-9,0.000,1.200,0.000,0.000,1.165,1.009,210.6E-6,148.6E-6,1.200,1.200,86.17E-6
130.6E-9,0.000,1.200,0.000,0.000,1.157,1.000,215.2E-6,150.7E-6,1.200,1.200,87.71E-6
130.6E-9,0.000,1.200,0.000,0.000,1.149,992.0E-3,219.9E-6,152.7E-6,1.200,1.200,89.25E-6
130.6E-9,0.000,1.200,0.000,0.000,1.139,981.9E-3,225.0E-6,154.8E-6,1.200,1.200,90.97E-6
130.6E-9,0.000,1.200,0.000,0.000,1.129,972.4E-3,229.0E-6,156.3E-6,1.200,1.200,92.34E-6
130.6E-9,0.000,1.200,0.000,0.000,1.119,964.3E-3,231.5E-6,157.0E-6,1.200,1.200,93.26E-6
130.6E-9,0.000,1.200,0.000,0.000,1.108,956.9E-3,232.3E-6,156.5E-6,1.200,1.200,93.93E-6
130.6E-9,0.000,1.200,0.000,0.000,1.099,953.6E-3,231.4E-6,155.6E-6,1.200,1.200,94.21E-6
130.6E-9,0.000,1.200,0.000,0.000,1.089,952.3E-3,229.4E-6,154.2E-6,1.200,1.200,94.29E-6
130.6E-9,0.000,1.200,0.000,0.000,1.078,952.9E-3,226.6E-6,152.4E-6,1.200,1.200,94.05E-6
130.6E-9,0.000,1.200,0.000,0.000,1.068,955.0E-3,223.5E-6,150.4E-6,1.200,1.200,93.57E-6
130.6E-9,0.000,1.200,0.000,0.000,1.050,960.3E-3,218.5E-6,147.1E-6,1.200,1.200,92.47E-6
130.6E-9,0.000,1.200,0.000,0.000,1.037,964.9E-3,214.9E-6,144.7E-6,1.200,1.200,91.54E-6
130.6E-9,0.000,1.200,0.000,0.000,1.023,970.6E-3,211.1E-6,142.1E-6,1.200,1.200,90.45E-6
130.6E-9,0.000,1.200,0.000,0.000,1.007,976.9E-3,207.2E-6,139.3E-6,1.200,1.200,89.27E-6
130.6E-9,0.000,1.200,0.000,0.000,985.8E-3,985.7E-3,202.1E-6,135.7E-6,1.200,1.200,87.70E-6
130.6E-9,0.000,1.200,0.000,0.000,957.9E-3,997.2E-3,195.9E-6,131.2E-6,1.200,1.200,85.73E-6
130.6E-9,0.000,1.200,0.000,0.000,917.4E-3,1.014,187.8E-6,125.3E-6,1.200,1.200,83.07E-6
130.7E-9,0.000,1.200,0.000,0.000,856.3E-3,1.037,176.9E-6,117.4E-6,1.200,1.200,79.46E-6
130.7E-9,0.000,1.200,0.000,0.000,780.2E-3,1.063,165.5E-6,109.1E-6,1.200,1.200,75.59E-6
130.7E-9,0.000,1.200,0.000,0.000,681.1E-3,1.092,153.2E-6,100.2E-6,1.200,1.200,71.37E-6
130.8E-9,0.000,1.200,0.000,0.000,556.6E-3,1.122,140.6E-6,91.34E-6,1.200,1.200,66.94E-6
130.8E-9,0.000,1.200,0.000,0.000,400.4E-3,1.150,126.1E-6,81.46E-6,1.200,1.200,61.42E-6
130.9E-9,0.000,1.200,0.000,0.000,271.4E-3,1.168,110.7E-6,71.26E-6,1.200,1.200,54.68E-6
130.9E-9,0.000,1.200,0.000,0.000,165.5E-3,1.181,90.37E-6,57.98E-6,1.200,1.200,44.94E-6
131.0E-9,0.000,1.200,0.000,0.000,110.2E-3,1.187,73.85E-6,47.25E-6,1.200,1.200,36.75E-6
131.0E-9,0.000,1.200,0.000,0.000,63.66E-3,1.192,54.23E-6,34.57E-6,1.200,1.200,26.91E-6
131.1E-9,0.000,1.200,0.000,0.000,31.82E-3,1.195,35.15E-6,22.27E-6,1.200,1.200,17.30E-6
131.2E-9,0.000,1.200,0.000,0.000,15.28E-3,1.197,21.30E-6,13.39E-6,1.200,1.200,10.35E-6
131.3E-9,0.000,1.200,0.000,0.000,6.603E-3,1.198,11.69E-6,7.250E-6,1.200,1.200,5.557E-6
131.4E-9,0.000,1.200,0.000,0.000,2.419E-3,1.199,5.628E-6,3.405E-6,1.200,1.200,2.567E-6
131.5E-9,0.000,1.200,0.000,0.000,617.8E-6,1.199,2.239E-6,1.268E-6,1.200,1.200,918.2E-9
131.7E-9,0.000,1.200,0.000,0.000,77.96E-6,1.200,829.8E-9,390.4E-9,1.200,1.200,248.1E-9
131.9E-9,0.000,1.200,0.000,0.000,-6.258E-6,1.200,489.9E-9,180.6E-9,1.200,1.200,91.45E-9
132.3E-9,0.000,1.200,0.000,0.000,4.052E-6,1.200,475.0E-9,172.6E-9,1.200,1.200,84.48E-9
132.9E-9,0.000,1.200,0.000,0.000,-2.454E-6,1.200,459.0E-9,160.2E-9,1.200,1.200,74.11E-9
133.7E-9,0.000,1.200,0.000,0.000,3.124E-6,1.200,447.5E-9,153.7E-9,1.200,1.200,68.10E-9
134.8E-9,0.000,1.200,0.000,0.000,-2.087E-6,1.200,441.0E-9,147.9E-9,1.200,1.200,63.53E-9
136.3E-9,0.000,1.200,0.000,0.000,2.909E-6,1.200,434.7E-9,144.8E-9,1.200,1.200,60.46E-9
138.4E-9,0.000,1.200,0.000,0.000,-1.988E-6,1.200,431.7E-9,141.5E-9,1.200,1.200,58.06E-9
140.0E-9,0.000,1.200,0.000,0.000,2.816E-6,1.200,428.9E-9,140.8E-9,1.200,1.200,57.00E-9
140.0E-9,75.00E-3,1.200,0.000,0.000,2.920E-6,1.200,1.910E-6,1.142E-6,1.200,1.200,824.4E-9
140.0E-9,194.2E-3,1.200,0.000,0.000,4.646E-6,1.200,3.669E-6,2.469E-6,1.200,1.200,1.868E-6
140.0E-9,253.8E-3,1.200,0.000,0.000,5.784E-6,1.200,4.409E-6,3.069E-6,1.200,1.200,2.330E-6
140.1E-9,372.9E-3,1.200,0.000,0.000,7.278E-6,1.200,5.752E-6,4.150E-6,1.200,1.200,3.141E-6
140.1E-9,463.4E-3,1.200,0.000,0.000,8.516E-6,1.200,6.735E-6,4.977E-6,1.200,1.200,3.715E-6
140.1E-9,520.4E-3,1.200,0.000,0.000,9.334E-6,1.200,7.493E-6,5.648E-6,1.200,1.200,4.129E-6
140.1E-9,583.1E-3,1.200,0.000,0.000,10.63E-6,1.200,8.688E-6,6.769E-6,1.200,1.200,4.743E-6
140.1E-9,631.4E-3,1.200,0.000,0.000,12.16E-6,1.200,10.19E-6,8.182E-6,1.200,1.200,5.479E-6
140.1E-9,659.1E-3,1.200,0.000,0.000,13.49E-6,1.200,11.47E-6,9.354E-6,1.200,1.200,6.095E-6
140.1E-9,689.4E-3,1.200,0.000,0.000,15.33E-6,1.200,13.25E-6,11.00E-6,1.200,1.200,6.973E-6
140.1E-9,719.8E-3,1.200,0.000,0.000,17.62E-6,1.200,15.44E-6,13.05E-6,1.200,1.200,8.061E-6
